Index,feature name
1516,RP11-284F21.9
1517,BCAN
1518,RP11-284F21.10
1519,NES
1520,RP11-66D17.3
1521,CRABP2
1522,ISG20L2
1523,RRNAD1
1524,MRPL24
1525,HDGF
1526,PRCC
1527,SH2D2A
1528,NTRK1
1529,PEAR1
1530,ARHGEF11
1531,ETV3L
1532,ETV3
1533,FCRL5
1534,FCRL2
1535,KIRREL
1536,RP11-404O13.1
1537,CD1D
1538,RP11-404O13.5
1539,CD1A
1540,CD1C
1541,CD1B
1542,CD1E
1543,SPTA1
1544,MNDA
1545,PYHIN1
1546,IFI16
1547,AIM2
1548,CADM3
1549,CTA-134P22.2
1550,DARC
1551,FCER1A
1552,CRP
1553,DUSP23
1554,FCRL6
1555,SLAMF8
1556,C1orf204
1557,VSIG8
1558,RP11-190A12.8
1559,CCDC19
1560,AL590560.1
1561,TAGLN2
1562,IGSF9
1563,SLAMF9
1564,LINC01133
1565,PIGM
1566,IGSF8
1567,ATP1A2
1568,ATP1A4
1569,CASQ1
1570,RP11-536C5.7
1571,PEA15
1572,DCAF8
1573,DCAF8.1
1574,RP11-574F21.2
1575,PEX19
1576,COPA
1577,NCSTN
1578,NHLH1
1579,VANGL2
1580,SLAMF6
1581,RP11-528G1.2
1582,CD84
1583,SLAMF1
1584,RP11-404F10.2
1585,CD48
1586,SLAMF7
1587,LY9
1588,CD244
1589,RP11-544M22.1
1590,F11R
1591,TSTD1
1592,USF1
1593,ARHGAP30
1594,PVRL4
1595,KLHDC9
1596,PFDN2
1597,NIT1
1598,DEDD
1599,UFC1
1600,RP11-297K8.2
1601,USP21
1602,PPOX
1603,B4GALT3
1604,ADAMTS4
1605,NDUFS2
1606,FCER1G
1607,TOMM40L
1608,NR1I3
1609,PCP4L1
1610,MPZ
1611,SDHC
1612,RP11-122G18.5
1613,RP11-122G18.8
1614,FCGR2A
1615,HSPA6
1616,FCGR3A
1617,FCGR2B
1618,FCRLA
1619,FCRLB
1620,DUSP12
1621,RP11-474I16.8
1622,ATF6
1623,OLFML2B
1624,NOS1AP
1625,C1orf226
1626,SH2D1B
1627,UHMK1
1628,RP11-359K18.3
1629,UAP1
1630,DDR2
1631,HSD17B7
1632,C1orf110
1633,RGS4
1634,RGS5
1635,RP11-267N12.3
1636,NUF2
1637,PBX1
1638,RP11-506O24.1
1639,LMX1A
1640,RXRG
1641,RP11-280O1.2
1642,RP11-306I1.2
1643,MGST3
1644,ALDH9A1
1645,RP11-466F5.10
1646,TMCO1
1647,UCK2
1648,RP11-525G13.2
1649,FAM78B
1650,RP11-479J7.2
1651,POGK
1652,TADA1
1653,MAEL
1654,GPA33
1655,RP11-277B15.3
1656,POU2F1
1657,CD247
1658,RP11-104L21.3
1659,CREG1
1660,RP3-455J7.4
1661,RCSD1
1662,MPZL1
1663,ADCY10
1664,RP1-313L4.3
1665,MPC2
1666,DCAF6
1667,GPR161
1668,TIPRL
1669,SFT2D2
1670,TBX19
1671,RP5-968D22.1
1672,XCL2
1673,XCL1
1674,DPT
1675,LINC00970
1676,ATP1B1
1677,NME7
1678,BLZF1
1679,SLC19A2
1680,F5
1681,SELP
1682,C1orf112
1683,SELL
1684,SELE
1685,RP1-117P20.3
1686,METTL18
1687,SCYL3
1688,KIFAP3
1689,LINC01142
1690,RP11-576I22.2
1691,GORAB
1692,PRRX1
1693,RP1-79C4.4
1694,FMO3
1695,FMO2
1696,FMO1
1697,FMO4
1698,PRRC2C
1699,MYOC
1700,VAMP4
1701,METTL13
1702,DNM3
1703,DNM3OS
1704,PIGC
1705,SUCO
1706,FASLG
1707,RP1-15D23.2
1708,TNFSF18
1709,TNFSF4
1710,RP11-296O14.3
1711,PRDX6
1712,ANKRD45
1713,KLHL20
1714,CENPL
1715,DARS2
1716,GAS5-AS1
1717,ZBTB37
1718,SERPINC1
1719,RC3H1
1720,RP11-160H22.3
1721,RP11-160H22.5
1722,RABGAP1L
1723,CACYBP
1724,MRPS14
1725,TNN
1726,KIAA0040
1727,TNR
1728,RP11-318C24.2
1729,RFWD2
1730,RP11-492I21.1
1731,RP11-195C7.1
1732,PAPPA2
1733,ASTN1
1734,SEC16B
1735,RASAL2-AS1
1736,RASAL2
1737,TEX35
1738,C1orf220
1739,RP5-1098D14.1
1740,RALGPS2
1741,ANGPTL1
1742,FAM20B
1743,TOR3A
1744,ABL2
1745,SOAT1
1746,TDRD5
1747,TOR1AIP2
1748,RP11-533E19.7
1749,TOR1AIP1
1750,RP11-533E19.5
1751,CEP350
1752,QSOX1
1753,LHX4
1754,RP5-1180C10.2
1755,ACBD6
1756,XPR1
1757,KIAA1614
1758,RP11-46A10.5
1759,RP11-46A10.4
1760,STX6
1761,MR1
1762,IER5
1763,RP11-309G3.3
1764,CACNA1E
1765,ZNF648
1766,RP11-538D16.3
1767,GLUL
1768,RGSL1
1769,RNASEL
1770,RGS16
1771,RP11-317P15.4
1772,NPL
1773,DHX9
1774,SHCBP1L
1775,LAMC1
1776,LAMC2
1777,NMNAT2
1778,SMG7
1779,NCF2
1780,RP1-127C7.6
1781,ARPC5
1782,RGL1
1783,COLGALT2
1784,TSEN15
1785,RP11-382D12.2
1786,C1orf21
1787,EDEM3
1788,FAM129A
1789,RNF2
1790,TRMT1L
1791,SWT1
1792,IVNS1ABP
1793,GS1-279B7.2
1794,HMCN1
1795,PRG4
1796,TPR
1797,C1orf27
1798,RP11-295K2.3
1799,PTGS2
1800,RP5-973M2.2
1801,PLA2G4A
1802,LINC01037
1803,ERVMER61-1
1804,BRINP3
1805,RGS18
1806,RP5-1011O1.2
1807,RP5-1011O1.3
1808,RGS1
1809,RGS13
1810,RGS2
1811,UCHL5
1812,TROVE2
1813,RP11-101E13.5
1814,GLRX2
1815,CDC73
1816,B3GALT2
1817,RP11-563D10.1
1818,RP11-476B1.1
1819,KCNT2
1820,CFH
1821,CFHR3
1822,CFHR1
1823,ASPM
1824,ZBTB41
1825,CRB1
1826,DENND1B
1827,C1orf53
1828,NEK7
1829,PTPRC
1830,MIR181A1HG
1831,NR5A2
1832,LINC00862
1833,ZNF281
1834,KIF14
1835,DDX59
1836,RP11-92G12.3
1837,CAMSAP2
1838,C1orf106
1839,KIF21B
1840,RP11-168O16.1
1841,TMEM9
1842,IGFN1
1843,PKP1
1844,TNNT2
1845,LAD1
1846,TNNI1
1847,RP11-134G8.8
1848,PHLDA3
1849,CSRP1
1850,RP11-134G8.7
1851,RPS10P7
1852,AC096677.1
1853,NAV1
1854,IPO9-AS1
1855,IPO9
1856,SHISA4
1857,RP11-307B6.3
1858,LMOD1
1859,TIMM17A
1860,RNPEP
1861,ELF3
1862,GPR37L1
1863,ARL8A
1864,PTPN7
1865,LGR6
1866,UBE2T
1867,PPP1R12B
1868,SYT2
1869,RP11-569A11.1
1870,KDM5B
1871,PCAT6
1872,RP11-480I12.7
1873,RABIF
1874,KLHL12
1875,ADIPOR1
1876,CYB5R1
1877,TMEM183A
1878,PPFIA4
1879,ADORA1
1880,CHI3L1
1881,RP11-134P9.3
1882,LINC01136
1883,BTG2
1884,FMOD
1885,PRELP
1886,ATP2B4
1887,LAX1
1888,ZC3H11A
1889,ZBED6
1890,SNRPE
1891,SOX13
1892,ETNK2
1893,KISS1
1894,GOLT1A
1895,PLEKHA6
1896,PPP1R15B
1897,PIK3C2B
1898,MDM4
1899,LRRN2
1900,RP11-430C7.5
1901,NFASC
1902,TMEM81
1903,RBBP5
1904,DSTYK
1905,TMCC2
1906,NUAK2
1907,RP11-576D8.4
1908,CDK18
1909,MFSD4
1910,ELK4
1911,SLC45A3
1912,NUCKS1
1913,AC119673.1
1914,RAB7L1
1915,SLC41A1
1916,PM20D1
1917,RP11-312O7.2
1918,FAM72A
1919,C1orf186
1920,RP11-38J22.6
1921,SRGAP2
1922,IKBKE
1923,C1orf147
1924,RP11-534L20.5
1925,RASSF5
1926,EIF2D
1927,RP11-343H5.6
1928,DYRK3
1929,MAPKAPK2
1930,IL10
1931,IL19
1932,IL20
1933,IL24
1934,FAIM3
1935,PIGR
1936,C1orf116
1937,YOD1
1938,PFKFB2
1939,C4BPB
1940,RP11-6J21.2
1941,CD55
1942,CR1
1943,CR1L
1944,CD46
1945,RP11-328D5.1
1946,CD34
1947,PLXNA2
1948,RP11-372M18.2
1949,MIR205HG
1950,CAMK1G
1951,LAMB3
1952,RP1-28O10.1
1953,G0S2
1954,HSD11B1
1955,TRAF3IP3
1956,C1orf74
1957,IRF6
1958,DIEXF
1959,SERTAD4-AS1
1960,SERTAD4
1961,HHAT
1962,RCOR3
1963,TRAF5
1964,RP11-318L16.6
1965,SLC30A1
1966,NEK2
1967,LPGAT1
1968,INTS7
1969,DTL
1970,RP11-15I11.2
1971,RP11-15I11.3
1972,PPP2R5A
1973,RP11-384C4.7
1974,TMEM206
1975,NENF
1976,RP11-61J19.3
1977,RP11-61J19.4
1978,ATF3
1979,FAM71A
1980,RP11-338C15.3
1981,BATF3
1982,NSL1
1983,TATDN3
1984,C1orf227
1985,FLVCR1-AS1
1986,FLVCR1
1987,VASH2
1988,ANGEL2
1989,RPS6KC1
1990,PROX1-AS1
1991,PROX1
1992,SMYD2
1993,PTPN14
1994,CENPF
1995,KCNK2
1996,KCTD3
1997,ESRRG
1998,GPATCH2
1999,SPATA17
2000,RRP15
2001,RP11-224O19.2
2002,TGFB2
2003,C1orf143
2004,RP11-135J2.4
2005,LYPLAL1
2006,RP11-392O17.1
2007,RP11-95P13.1
2008,SLC30A10
2009,EPRS
2010,BPNT1
2011,IARS2
2012,RAB3GAP2
2013,MARK1
2014,C1orf115
2015,MARC2
2016,MARC1
2017,RNU6ATAC35P
2018,RP11-295M18.6
2019,HLA-AS1
2020,HLX
2021,RP11-421L10.1
2022,DUSP10
2023,RP11-400N13.3
2024,HHIPL2
2025,TAF1A
2026,RP11-378J18.3
2027,MIA3
2028,RP11-378J18.8
2029,AIDA
2030,BROX
2031,FAM177B
2032,RP11-452F19.3
2033,DISP1
2034,TLR5
2035,SUSD4
2036,CAPN8
2037,CAPN2
2038,TP53BP2
2039,RP11-504P24.8
2040,RP11-504P24.4
2041,RP11-504P24.6
2042,FBXO28
2043,DEGS1
2044,RP11-365O16.6
2045,NVL
2046,CNIH4
2047,WDR26
2048,CNIH3
2049,RP11-100E13.1
2050,RP11-3L21.2
2051,DNAH14
2052,LBR
2053,ENAH
2054,RP11-145A3.1
2055,SRP9
2056,EPHX1
2057,RP11-285F7.2
2058,TMEM63A
2059,LEFTY1
2060,PYCR2
2061,LEFTY2
2062,SDE2
2063,RP11-396C23.4
2064,H3F3A
2065,RP11-396C23.2
2066,ACBD3
2067,RP11-275I14.4
2068,MIXL1
2069,LIN9
2070,PARP1
2071,C1orf95
2072,ITPKB
2073,ITPKB-AS1
2074,PSEN2
2075,ADCK3
2076,CDC42BPA
2077,RP11-1B20.1
2078,CTD-2090I13.1
2079,ZNF678
2080,SNAP47
2081,JMJD4
2082,WNT9A
2083,WNT3A
2084,ARF1
2085,C1orf35
2086,MRPL55
2087,GUK1
2088,GJC2
2089,IBA57
2090,C1orf145
2091,OBSCN
2092,TRIM11
2093,TRIM17
2094,HIST3H2A
2095,HIST3H2BB
2096,RNF187
2097,RHOU
2098,RP5-1065P14.2
2099,TMEM78
2100,RP5-1061H20.4
2101,RAB4A
2102,RP4-803J11.2
2103,CCSAP
2104,ACTA1
2105,RP5-1068B5.3
2106,NUP133
2107,ABCB10
2108,TAF5L
2109,URB2
2110,GALNT2
2111,RP5-956O18.3
2112,PGBD5
2113,COG2
2114,AGT
2115,RP11-99J16--A.2
2116,C1orf198
2117,TTC13
2118,ARV1
2119,FAM89A
2120,C1orf131
2121,GNPAT
2122,EXOC8
2123,SPRTN
2124,EGLN1
2125,RP11-295G20.2
2126,TSNAX-DISC1
2127,TSNAX
2128,LINC00582
2129,DISC1
2130,SIPA1L2
2131,MAP10
2132,NTPCR
2133,PCNXL2
2134,MLK4
2135,KCNK1
2136,SLC35F3
2137,RP5-827C21.4
2138,COA6
2139,TARBP1
2140,RP5-855F14.1
2141,IRF2BP2
2142,RP4-781K5.2
2143,RP4-781K5.4
2144,RP4-781K5.6
2145,LINC01132
2146,RP11-443B7.2
2147,RP11-443B7.1
2148,RP11-443B7.3
2149,RP4-597N16.4
2150,TOMM20
2151,RBM34
2152,ARID4B
2153,GGPS1
2154,TBCE
2155,B3GALNT2
2156,GNG4
2157,LYST
2158,RP4-580N22.2
2159,NID1
2160,GPR137B
2161,ERO1LB
2162,EDARADD
2163,LGALS8
2164,LGALS8-AS1
2165,RP11-385F5.5
2166,RP11-385F5.4
2167,HEATR1
2168,ACTN2
2169,MTR
2170,MT1HL1
2171,RYR2
2172,MTRNR2L11
2173,LINC01139
2174,RP11-177F15.1
2175,RP11-544D21.2
2176,CHRM3
2177,FMN2
2178,GREM2
2179,RGS7
2180,RP11-527D7.1
2181,FH
2182,KMO
2183,OPN3
2184,CHML
2185,EXO1
2186,MAP1LC3C
2187,PLD5
2188,RP11-261C10.2
2189,RP11-261C10.3
2190,CEP170
2191,SDCCAG8
2192,AKT3
2193,RP11-278H7.1
2194,ZBTB18
2195,RP11-518L10.5
2196,ADSS
2197,C1orf101
2198,DESI2
2199,COX20
2200,HNRNPU-AS1
2201,HNRNPU
2202,RP11-11N7.4
2203,RP11-156E8.1
2204,EFCAB2
2205,KIF26B
2206,SMYD3
2207,RP11-83A16.1
2208,TFB2M
2209,CNST
2210,RP11-439E19.9
2211,RP11-439E19.7
2212,SCCPDH
2213,RP11-439E19.10
2214,AHCTF1
2215,ZNF670
2216,ZNF695
2217,ZNF669
2218,C1orf229
2219,ZNF124
2220,RP11-488L18.10
2221,RP11-488L18.8
2222,ZNF496
2223,NLRP3
2224,GCSAML
2225,RP11-634B7.4
2226,TRIM58
2227,RP11-438F14.3
2228,SH3BP5L
2229,ZNF672
2230,ZNF692
2231,AL672294.1
2232,PGBD2
2233,FAM110C
2234,SH3YL1
2235,ACP1
2236,FAM150B
2237,TMEM18
2238,AC116614.1
2239,SNTG2
2240,TPO
2241,AC144450.2
2242,PXDN
2243,MYT1L
2244,AC093390.1
2245,TSSC1
2246,TRAPPC12
2247,TRAPPC12-AS1
2248,ADI1
2249,AC142528.1
2250,AC108488.4
2251,RP13-512J5.1
2252,RNASEH1
2253,RNASEH1-AS1
2254,RPS7
2255,COLEC11
2256,AC010907.2
2257,ALLC
2258,DCDC2C
2259,AC019172.2
2260,SOX11
2261,DKFZP761K2322
2262,CMPK2
2263,RSAD2
2264,RP11-439M11.1
2265,RNF144A
2266,RP11-557L19.1
2267,AC092580.3
2268,AC092580.4
2269,LINC00299
2270,AC011747.3
2271,AC011747.4
2272,AC011747.7
2273,ID2
2274,RP11-434B12.1
2275,KIDINS220
2276,MBOAT2
2277,ASAP2
2278,ITGB1BP1
2279,CPSF3
2280,IAH1
2281,ADAM17
2282,RP11-214N9.1
2283,YWHAQ
2284,RP11-521D12.1
2285,RP11-521D12.5
2286,TAF1B
2287,RP11-95D17.1
2288,GRHL1
2289,RP11-254F7.2
2290,KLF11
2291,RP11-254F7.3
2292,CYS1
2293,RRM2
2294,C2orf48
2295,HPCAL1
2296,ODC1
2297,RP11-320M2.1
2298,NOL10
2299,RN7SL832P
2300,ATP6V1C2
2301,RP11-791G15.2
2302,PDIA6
2303,RP11-245G13.2
2304,PQLC3
2305,ROCK2
2306,LINC00570
2307,E2F6
2308,GREB1
2309,LPIN1
2310,AC096559.1
2311,TRIB2
2312,AC016730.1
2313,FAM84A
2314,NBAS
2315,DDX1
2316,MYCNOS
2317,MYCN
2318,FAM49A
2319,RAD51AP2
2320,VSNL1
2321,SMC6
2322,GEN1
2323,KCNS3
2324,RP11-111J6.2
2325,RDH14
2326,AC092594.1
2327,OSR1
2328,AC010096.1
2329,LINC00954
2330,TTC32
2331,RP11-79O8.1
2332,WDR35
2333,MATN3
2334,LAPTM4A
2335,RP11-644K8.1
2336,SDC1
2337,PUM2
2338,RHOB
2339,HS1BP3
2340,RP11-130L8.2
2341,C2orf43
2342,AC067959.1
2343,AC016768.1
2344,KLHL29
2345,ATAD2B
2346,UBXN2A
2347,MFSD2B
2348,C2orf44
2349,FKBP1B
2350,SF3B14
2351,FAM228B
2352,TP53I3
2353,PFN4
2354,FAM228A
2355,AC008073.9
2356,ITSN2
2357,AC009228.1
2358,NCOA1
2359,PTRHD1
2360,CENPO
2361,ADCY3
2362,RP11-443B20.1
2363,DNAJC27
2364,DNAJC27-AS1
2365,EFR3B
2366,RP11-509E16.1
2367,POMC
2368,RP11-458N5.1
2369,DNMT3A
2370,AC012074.2
2371,DTNB
2372,AC104699.1
2373,ASXL2
2374,KIF3C
2375,AC013449.1
2376,RAB10
2377,GAREML
2378,HADHA
2379,HADHB
2380,GPR113
2381,EPT1
2382,DRC1
2383,OTOF
2384,KCNK3
2385,SLC35F6
2386,CENPA
2387,DPYSL5
2388,MAPRE3
2389,TMEM214
2390,AGBL5
2391,AGBL5-AS1
2392,RP11-503P10.1
2393,RP11-195B17.1
2394,OST4
2395,EMILIN1
2396,KHK
2397,CGREF1
2398,ABHD1
2399,PREB
2400,SLC5A6
2401,ATRAID
2402,CAD
2403,SLC30A3
2404,DNAJC5G
2405,TRIM54
2406,UCN
2407,MPV17
2408,GTF3C2
2409,AC109828.1
2410,AC074117.10
2411,EIF2B4
2412,SNX17
2413,ZNF513
2414,PPM1G
2415,NRBP1
2416,KRTCAP3
2417,IFT172
2418,FNDC4
2419,GCKR
2420,ZNF512
2421,CCDC121
2422,GPN1
2423,SUPT7L
2424,SLC4A1AP
2425,AC074091.13
2426,MRPL33
2427,RBKS
2428,BRE
2429,AC093690.1
2430,AC104695.3
2431,FOSL2
2432,RP11-373D23.3
2433,PLB1
2434,AC097724.3
2435,PPP1CB
2436,SPDYA
2437,TRMT61B
2438,WDR43
2439,FAM179A
2440,CLIP4
2441,AC106870.2
2442,AC016907.3
2443,YPEL5
2444,LBH
2445,AC109642.1
2446,LCLAT1
2447,GALNT14
2448,EHD3
2449,XDH
2450,RP11-1057B6.1
2451,MEMO1
2452,DPY30
2453,CTC-336P14.1
2454,SPAST
2455,RP11-563N4.1
2456,SLC30A6
2457,NLRC4
2458,YIPF4
2459,AL133245.2
2460,BIRC6
2461,TTC27
2462,LTBP1
2463,RASGRP3
2464,AC020594.5
2465,FAM98A
2466,AC009499.1
2467,AC073218.2
2468,AC019064.1
2469,RP11-490M8.1
2470,CRIM1
2471,RP11-78I14.1
2472,FEZ2
2473,VIT
2474,AC007382.1
2475,STRN
2476,HEATR5B
2477,GPATCH11
2478,EIF2AK2
2479,CEBPZ-AS1
2480,CEBPZ
2481,NDUFAF7
2482,PRKD3
2483,AC007391.2
2484,QPCT
2485,AC006369.2
2486,CDC42EP3
2487,LINC00211
2488,RMDN2
2489,CYP1B1
2490,CYP1B1-AS1
2491,ATL2
2492,AC016995.3
2493,HNRNPLL
2494,GALM
2495,SRSF7
2496,GEMIN6
2497,DHX57
2498,MORN2
2499,ARHGEF33
2500,AC019171.1
2501,SOS1
2502,CDKL4
2503,MAP4K3
2504,AC007246.3
2505,TMEM178A
2506,THUMPD2
2507,SLC8A1-AS1
2508,SLC8A1
2509,AC104654.2
2510,C2orf91
2511,PKDCC
2512,AC083949.1
2513,EML4
2514,COX7A2L
2515,KCNG3
2516,MTA3
2517,OXER1
2518,HAAO
2519,AC016735.2
2520,AC016735.3
2521,AC093609.1
2522,THADA
2523,ZFP36L2
2524,AC010883.5
2525,PLEKHH2
2526,DYNC2LI1
2527,LRPPRC
2528,RP11-559M23.1
2529,PPM1B
2530,SLC3A1
2531,PREPL
2532,CAMKMT
2533,SIX3-AS1
2534,SIX3
2535,AC012354.6
2536,SIX2
2537,AC093702.1
2538,SRBD1
2539,PRKCE
2540,EPAS1
2541,ATP6V1E2
2542,RHOQ
2543,RP11-417F21.1
2544,PIGF
2545,CRIPT
2546,SOCS5
2547,RP11-333I13.1
2548,LINC01118
2549,LINC01119
2550,AC016722.4
2551,MCFD2
2552,TTC7A
2553,AC073283.7
2554,CALM2
2555,AC073283.4
2556,BCYRN1
2557,EPCAM
2558,MSH2
2559,KCNK12
2560,AC138655.1
2561,MSH6
2562,FBXO11
2563,AC079807.2
2564,FOXN2
2565,RP11-191L17.1
2566,PPP1R21
2567,STON1
2568,LHCGR
2569,NRXN1
2570,AC010967.2
2571,GPR75-ASB3
2572,CHAC2
2573,ERLEC1
2574,GPR75
2575,PSME4
2576,ACYP2
2577,RP11-477N3.1
2578,C2orf73
2579,SPTBN1
2580,AC093110.3
2581,EML6
2582,RTN4
2583,CLHC1
2584,AC012358.7
2585,RPS27A
2586,MTIF2
2587,CCDC88A
2588,AC012358.8
2589,CCDC104
2590,SMEK2
2591,RP11-554J4.1
2592,PNPT1
2593,EFEMP1
2594,AC007743.1
2595,CCDC85A
2596,VRK2
2597,FANCL
2598,LINC01122
2599,BCL11A
2600,PAPOLG
2601,REL
2602,PUS10
2603,PEX13
2604,KIAA1841
2605,C2orf74
2606,RP11-493E12.1
2607,AHSA2
2608,USP34
2609,RP11-355B11.2
2610,XPO1
2611,FAM161A
2612,CCT4
2613,AC107081.5
2614,COMMD1
2615,AC018462.2
2616,B3GNT2
2617,AC093159.1
2618,TMEM17
2619,AC092155.4
2620,EHBP1
2621,AC009501.4
2622,OTX1
2623,WDPCP
2624,MDH1
2625,UGP2
2626,VPS54
2627,AC012368.1
2628,PELI1
2629,AC074289.1
2630,LINC00309
2631,AC008074.3
2632,LGALSL
2633,AC008074.4
2634,RP11-568N6.1
2635,AFTPH
2636,SERTAD2
2637,AC007365.3
2638,AC007880.1
2639,AC007386.2
2640,SLC1A4
2641,CEP68
2642,RAB1A
2643,ACTR2
2644,SPRED2
2645,AC074391.1
2646,AC007389.3
2647,AC092669.3
2648,MEIS1
2649,MEIS1-AS2
2650,AC023115.2
2651,ETAA1
2652,C1D
2653,WDR92
2654,RP11-474G23.1
2655,PNO1
2656,PPP3R1
2657,RP11-474G23.2
2658,RP11-474G23.3
2659,CNRIP1
2660,AC015969.3
2661,PLEK
2662,FBXO48
2663,APLF
2664,ARHGAP25
2665,ANTXR1
2666,GFPT1
2667,NFU1
2668,RP11-427H3.3
2669,AAK1
2670,ANXA4
2671,GMCL1
2672,SNRNP27
2673,MXD1
2674,ASPRV1
2675,PCBP1-AS1
2676,PCBP1
2677,AC016700.5
2678,C2orf42
2679,TIA1
2680,PCYOX1
2681,SNRPG
2682,FAM136A
2683,AC022201.5
2684,TGFA
2685,ADD2
2686,CLEC4F
2687,CD207
2688,VAX2
2689,ATP6V1B1
2690,AC007040.11
2691,ANKRD53
2692,TEX261
2693,AC007040.6
2694,NAGK
2695,RP11-467P9.1
2696,MCEE
2697,MPHOSPH10
2698,PAIP2B
2699,ZNF638
2700,DYSF
2701,CYP26B1
2702,EXOC6B
2703,SPR
2704,SFXN5
2705,RAB11FIP5
2706,SMYD5
2707,PRADC1
2708,CCT7
2709,FBXO41
2710,EGR4
2711,ALMS1
2712,NAT8
2713,TPRKB
2714,DUSP11
2715,STAMBP
2716,ACTG2
2717,DGUOK
2718,DGUOK-AS1
2719,AC073046.25
2720,RP11-711M9.1
2721,TET3
2722,MGC10955
2723,BOLA3
2724,BOLA3-AS1
2725,MOB1A
2726,MTHFD2
2727,RP11-287D1.3
2728,SLC4A5
2729,DCTN1
2730,C2orf81
2731,WDR54
2732,RTKN
2733,INO80B
2734,WBP1
2735,MOGS
2736,MRPL53
2737,CCDC142
2738,TTC31
2739,LBX2
2740,LBX2-AS1
2741,PCGF1
2742,DQX1
2743,AUP1
2744,HTRA2
2745,LOXL3
2746,DOK1
2747,M1AP
2748,SEMA4F
2749,RP11-259N19.1
2750,HK2
2751,AC104135.3
2752,AC104135.2
2753,POLE4
2754,TACR1
2755,RP11-355F16.1
2756,EVA1A
2757,MRPL19
2758,GCFC2
2759,RP11-342K6.1
2760,SUCLG1
2761,DNAH6
2762,TRABD2A
2763,TMSB10
2764,KCMF1
2765,TCF7L1
2766,TGOLN2
2767,RETSAT
2768,ELMOD3
2769,CAPG
2770,SH2D6
2771,MAT2A
2772,GGCX
2773,VAMP8
2774,VAMP5
2775,RNF181
2776,TMEM150A
2777,USP39
2778,C2orf68
2779,SFTPB
2780,GNLY
2781,ATOH8
2782,AC105053.3
2783,ST3GAL5
2784,AC105053.4
2785,RP11-548P2.2
2786,POLR1A
2787,PTCD3
2788,IMMT
2789,RP11-301O19.1
2790,MRPL35
2791,REEP1
2792,KDM3A
2793,CHMP3
2794,AC015971.2
2795,RNF103
2796,RMND5A
2797,CD8A
2798,CD8B
2799,PLGLB1
2800,LINC00152
2801,RP11-1399P15.1
2802,RGPD2
2803,KRCC1
2804,THNSL2
2805,AC104134.2
2806,EIF2AK3
2807,AC062029.1
2808,RPIA
2809,CH17-132F21.1
2810,RP11-685N3.1
2811,RP11-575H3.1
2812,TEKT4
2813,MAL
2814,MRPS5
2815,ZNF514
2816,ZNF2
2817,AC092835.2
2818,PROM2
2819,KCNIP3
2820,FAHD2A
2821,RP11-440D17.3
2822,LINC00342
2823,ANKRD36C
2824,GPAT2
2825,ADRA2B
2826,ASTL
2827,DUSP2
2828,STARD7
2829,TMEM127
2830,CIAO1
2831,SNRNP200
2832,AC021188.4
2833,ITPRIPL1
2834,NCAPH
2835,RP11-363D14.1
2836,ARID5A
2837,KANSL3
2838,LMAN2L
2839,CNNM4
2840,RP11-353K11.1
2841,CNNM3
2842,ANKRD23
2843,ANKRD39
2844,SEMA4C
2845,FAM178B
2846,FAHD2B
2847,ANKRD36
2848,AC159540.1
2849,COX5B
2850,ACTR1B
2851,LINC01125
2852,ZAP70
2853,TMEM131
2854,VWA3B
2855,INPP4A
2856,COA5
2857,UNC50
2858,MGAT4A
2859,AC109826.1
2860,KIAA1211L
2861,TSGA10
2862,C2orf15
2863,C2ORF15
2864,LIPT1
2865,MRPL30
2866,MITD1
2867,MRPL30.1
2868,LYG2
2869,LYG1
2870,TXNDC9
2871,EIF5B
2872,REV1
2873,RP11-527J8.1
2874,AFF3
2875,AC092667.2
2876,LONRF2
2877,CHST10
2878,PDCL3
2879,NPAS2
2880,AC016738.4
2881,RPL31
2882,TBC1D8
2883,RP11-299H21.1
2884,CNOT11
2885,RNF149
2886,CREG2
2887,RFX8
2888,MAP4K4
2889,IL1R2
2890,IL1R1
2891,IL1RL2
2892,IL1RL1
2893,IL18R1
2894,IL18RAP
2895,SLC9A2
2896,MFSD9
2897,TMEM182
2898,AC073987.1
2899,LINC01102
2900,LINC01114
2901,LINC01158
2902,POU3F3
2903,MRPS9
2904,AC104655.3
2905,TGFBRAP1
2906,AC012360.4
2907,RP11-332H14.2
2908,C2orf49
2909,FHL2
2910,AC012360.6
2911,NCK2
2912,AC009505.2
2913,C2orf40
2914,UXS1
2915,RGPD3
2916,AC108868.6
2917,ST6GAL2
2918,AC096669.3
2919,RGPD4-AS1
2920,RGPD4
2921,SULT1C2
2922,SULT1C4
2923,GCC2
2924,AC012487.2
2925,LIMS1
2926,RANBP2
2927,CCDC138
2928,SH3RF3-AS1
2929,SH3RF3
2930,SEPT10
2931,SOWAHC
2932,RGPD5
2933,LIMS3
2934,LINC01123
2935,MALL
2936,NPHP1
2937,LINC00116
2938,RP11-1223D19.1
2939,LINC01106
2940,RP13-1039J1.2
2941,LIMS3.1
2942,LIMS3L
2943,RGPD6
2944,AC123886.2
2945,BUB1
2946,AC114776.3
2947,ACOXL
2948,BCL2L11
2949,MIR4435-1HG
2950,RP11-181E10.3
2951,RP11-803D5.4
2952,AC017002.1
2953,AC017002.2
2954,ANAPC1
2955,MERTK
2956,TMEM87B
2957,FBLN7
2958,ZC3H8
2959,ZC3H6
2960,RGPD8
2961,TTL
2962,POLR1B
2963,CHCHD5
